latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Result,Season
2.110179,2.5979908,2.178878,1.7898912,0.8337612,1.5019125,0.0,1.2600768,0.0,2.4716048,0.0,0.0,0.7770387,1.1411148,0.5831184,1.1973938,0,2011
1.113252,0.08322483,1.4851098,0.7461415,1.9303675,1.2517354,0.59483796,0.71026134,0.19473295,2.3215215,0.2314094,0.0,1.8317597,0.27550256,0.0,0.403381,0,2011
1.0330129,0.0,1.0098304,0.95982945,1.6463444,0.93774676,0.0,1.1928833,0.0,2.312929,0.40614307,0.0,1.8054364,0.43860427,0.0,0.39366573,1,2011
0.27960092,0.55662346,0.7046661,1.4839936,0.0,0.55738485,0.0,2.2626169,0.0,0.7748641,3.042021,0.0,0.0,3.3379412,4.221606,0.0,0,2011
1.0235125,1.0540975,1.2860187,0.8189336,1.1854092,1.2162704,0.0,0.86807555,0.0,1.5473206,0.04399717,0.0,0.7757448,0.9028158,0.0,0.5750394,1,2011
1.2678937,0.044188023,1.0608021,0.9771067,1.5373888,0.82276845,0.0,1.0853698,0.0,2.326046,0.20403364,0.0,1.5861108,0.44555148,0.0,0.5985848,1,2011
0.8378601,1.8924444,1.1812273,0.6934106,0.536255,1.3552576,0.0,0.6292833,0.0,0.16264862,0.20692775,0.0,0.0,1.3192632,0.0,0.5773798,2,2011
1.3621368,0.9315604,0.9726943,1.0443141,1.2784414,1.0769433,0.0,0.6585789,0.0,0.5151769,0.22580683,0.0,0.9280406,0.565516,0.0,0.5979569,0,2011
1.3050838,0.4503194,1.2685394,0.86359584,1.4207397,0.93442535,0.0,0.977073,0.0,2.3996363,0.02686876,0.0,1.3197874,0.5474453,0.0,0.7110169,1,2011
0.105971456,0.55527693,0.68178034,0.9899453,0.0,0.5912405,0.0,2.0857284,0.0,1.5042048,2.0755002,0.0,0.0,2.942153,2.794,0.0,0,2011
1.1155674,0.6123742,3.0810509,1.4711127,0.0,1.3813305,0.0,3.190096,0.0,0.0,2.5752163,0.0,0.39770055,4.247197,4.680164,0.0,0,2011
2.267126,0.0,1.5316106,2.2478638,0.73523223,2.2229152,0.0,1.3182484,0.0,1.3407292,0.0,0.0,1.8770058,1.372278,0.0,0.8345001,0,2011
0.59536386,0.0,2.0546038,3.1330068,0.4339115,0.35473913,0.0,1.8061333,0.39942402,0.0,0.23651013,0.0,3.1204693,2.5239706,1.1010519,0.60747457,1,2011
0.3332171,1.9010174,0.42422572,1.9771883,1.9457786,1.4078101,0.8594146,2.0401182,2.817695,1.3143115,1.0454836,0.0,1.7036817,0.0,0.0,0.0,2,2011
1.2681977,0.03172064,2.0777597,1.8393066,1.9633158,0.32436395,0.0,0.7365587,1.4549887,0.17200363,0.79154515,0.0,3.6886413,1.0717709,0.0,0.7898263,0,2011
1.8545552,0.0,1.1595681,1.1358337,1.2158949,1.164251,0.0,2.6333568,1.1709888,2.2300975,0.2430759,0.29911256,2.229751,0.0,0.02710472,0.0,2,2011
1.321518,0.0,4.8204074,0.0,0.0,0.38154054,6.490808,2.7124221,6.323032,1.2868216,1.0010812,0.0,0.0,2.226076,0.09727352,0.96634346,2,2011
1.6870666,0.9783899,3.9918745,0.020580292,1.0134554,1.3398676,3.4033332,2.0090997,2.0648706,1.7172282,0.0,0.0,1.1661881,0.9174974,0.0,0.39143026,1,2011
0.0,2.346394,2.5736365,3.4672618,2.2460165,0.0,1.062648,2.6599567,2.5389583,1.5355003,1.8332295,0.0,3.8320496,0.0,0.0,0.8503833,0,2011
0.116707265,0.70897573,1.8130999,1.4581761,1.7244171,0.085234046,0.0,0.0,0.0,2.0781355,0.7868023,0.0,2.1343503,1.2548379,0.0,1.1345166,0,2011
0.76653385,2.031551,2.8085399,0.2474783,1.4763321,0.45104012,3.1578693,2.2103825,2.5357394,2.0857863,1.1028367,0.0,0.53253114,0.26519173,0.0,0.009578824,2,2011
1.337654,2.0623102,0.0,1.4573684,1.2722738,0.5092887,0.585324,0.9292215,0.8761636,0.5357615,0.30047828,0.0,0.16929197,0.0,0.0,1.0599518,1,2011
1.9524996,4.0063944,0.6580023,3.991739,0.0,2.7099326,0.0,0.68963045,0.0,2.2664218,4.1527567,1.5740417,0.0,1.7320961,6.6253443,0.79730016,0,2011
1.8822061,3.0158634,1.538662,2.1984208,0.0,1.8490953,0.0,1.2356213,0.0,2.2717423,3.209358,2.1111085,0.0,2.954647,5.8185134,0.2822715,0,2011
1.3022052,1.3344777,0.6400517,0.0,0.0,0.8773266,0.0,0.819195,0.0,2.560513,2.1803536,2.2545094,0.0,2.7217236,2.9330046,0.56176114,2,2011
0.7551675,2.2292695,2.075722,0.39317772,1.7459192,0.66941863,0.07909082,0.71884805,0.11987983,0.0,0.7750166,0.0,0.9732429,0.7007329,0.0,0.5400232,1,2011
2.402339,0.6874805,1.0004072,0.0,0.9979018,1.9455063,0.0,1.7663035,0.0,2.6639957,0.0,0.0,0.13702789,0.06479865,0.0,0.259731,0,2011
0.9902734,0.8735351,1.5243416,0.8937792,1.2720076,0.9704408,0.0,0.72097164,0.0,1.4374126,0.08975601,0.0,1.0100889,1.2081822,0.0,0.76740533,1,2011
0.82748115,0.24705034,0.97048175,1.6382775,0.0,1.2312001,0.0,2.743015,0.0,0.58957595,1.5998235,0.0,0.40978938,3.2530649,3.6886945,0.0,0,2011
1.2413061,0.5694567,2.1527252,1.2063009,1.2731154,1.5293074,2.2735128,1.273695,1.7471709,1.6098654,0.0,0.0,2.1365988,0.24228203,0.0,0.40759975,0,2011
1.0496294,0.0,0.30504978,0.69658124,0.0,1.2910469,0.0,1.4727111,0.0,2.339804,1.5658336,0.0,0.0,2.9623454,3.3173153,0.31662697,0,2011
1.1537884,0.54969937,3.1603706,1.3210099,1.782474,0.88567317,1.913865,1.5116184,1.7329361,1.6406312,0.0,0.0,3.2870371,1.0219169,0.0,0.5686265,1,2011
1.4703615,0.0,0.83625907,1.5003896,0.70249254,1.0141892,0.0,0.9912925,0.0,0.41170475,0.051985323,0.0,1.0651972,1.464803,0.0,0.76719594,0,2011
0.1331504,0.58440346,0.6791572,0.6255366,0.02500701,0.4311905,0.0,1.4616065,0.0,2.1042852,1.5123487,0.0,0.0,2.6421652,1.7698314,0.35124767,1,2011
0.9948089,0.5475215,0.64129794,0.8589018,0.12706393,1.2952188,0.0,0.5655159,0.0,0.18212062,0.49641657,0.0,0.0,1.9236047,0.5912357,0.57306534,2,2011
0.37439635,1.9029093,1.4085112,1.281236,2.032874,0.78704673,1.4041593,0.34740365,1.3429966,0.90037835,1.0199099,0.0,1.6794837,0.0,0.0,0.36054558,1,2011
1.542422,0.0,3.8962831,0.08926755,0.3577165,0.8013405,4.6735306,2.3514824,6.1439786,1.2837728,0.78465414,0.0,2.3159258,2.1940565,1.229318,0.5506011,2,2011
1.5391269,0.0921402,1.7673638,1.2292886,1.5336466,0.94209063,0.0,0.31610596,0.0,1.7178276,0.0,0.0,2.0124962,1.4914601,0.0,0.9628883,1,2011
0.7404788,1.4417816,1.0747765,1.315537,1.5365407,1.6155137,0.6561366,0.0,0.0,1.7880487,0.33505633,0.0,1.0398712,0.039818525,0.0,0.8626122,1,2011
0.40686235,0.119921744,1.3357732,2.3772104,1.6306497,0.85267097,0.0,1.1274362,2.9017122,0.5444185,0.16794282,0.58739567,4.250685,0.2990687,0.0,0.2545802,0,2011
1.3102148,0.9135045,1.2882514,0.2468507,0.5629118,0.86342967,0.0,1.6613438,0.0,2.268145,0.10054481,0.0,0.1808542,1.4284854,0.0,0.58607423,1,2011
0.5545487,0.9979261,1.3635035,1.043681,1.2948501,0.84772784,0.0,2.2668216,0.008903384,2.247146,0.2333034,0.0,1.8553858,0.55664873,0.0,0.2329638,1,2011
0.98788047,0.08242482,1.486064,0.6066758,0.58136797,1.021031,0.0,1.5215006,0.0,1.4612215,0.352285,0.0,0.8831341,2.0873902,0.12357053,0.22451943,2,2011
1.2383995,1.2978374,1.1474898,0.47590554,0.48752677,1.1152271,0.0,0.0,0.0,1.0240281,1.0157368,4.2691126,0.15315905,1.1766415,0.0,0.58680725,1,2011
0.31971788,2.3054357,2.6085796,1.0831558,1.8522117,0.49152982,3.0428183,2.0022075,2.383798,1.5173938,1.1216385,0.0,1.476053,0.36768827,0.0,0.15798515,1,2011
1.3408589,0.0,0.75688845,0.87160206,0.0,0.5228429,0.0,0.9836347,0.0,0.14933604,0.81594723,0.0,0.0,3.1560943,1.6289592,0.8958991,0,2011
1.3843406,0.7096262,1.6978656,0.84124464,1.5123745,1.1947424,0.0,1.1652198,0.21660346,0.23266822,0.15963247,0.0,1.7421451,1.1057628,0.0,0.35966992,0,2011
0.41093692,0.9409566,1.0251964,2.578765,0.0,2.1770315,0.0,0.6828197,0.0,0.73023534,4.015216,0.0,0.0,3.0702572,6.7769327,0.0,0,2011
1.8587296,1.652978,0.8308164,1.5293713,0.28923717,2.0806692,0.0,0.6969367,0.0,2.7202628,0.0,0.0,0.15930054,1.3901188,0.38282555,1.3249121,0,2011
0.94873255,0.4936869,1.7897117,0.81274223,1.8040148,0.9185539,2.528642,0.0,1.0707357,2.1264114,0.9472697,0.0,1.5944177,0.61813575,0.0,0.68534106,2,2011
1.3581069,0.8031182,0.38839763,1.7576811,0.0,1.470264,0.0,1.0185952,0.0,1.1474094,1.7726824,0.0,0.0,2.7499084,4.3879814,0.6432526,2,2011
0.8245926,1.2251325,0.18809527,1.0164211,0.41827518,0.7310984,0.0,1.096986,0.0,1.6760268,0.24471357,0.0,0.0,0.42261365,0.0,0.78747964,1,2011
2.008021,1.1540371,0.44385037,1.3406643,1.1909782,0.6681691,0.3648569,0.062107325,0.2215225,0.3378833,0.10370129,0.0,0.4900009,0.18735105,0.0,1.3623451,2,2011
1.2564098,1.4974555,1.2874379,0.203246,1.4657657,1.0470369,0.22728789,0.38436836,0.0,2.6380491,0.66155857,0.38747734,0.43291909,0.0,0.0,0.701487,1,2011
0.6070826,0.48221213,0.46303922,1.1080227,0.0,0.24921179,0.0,1.8947645,0.0,1.5136305,0.59578925,0.0,0.382645,2.5845296,1.0936667,0.75633055,1,2011
1.9738549,1.4813721,3.4856288,0.51137227,1.881243,0.6902213,1.3141723,2.4379666,0.62829983,1.7937815,0.0,0.0,2.186229,1.4959438,0.0,0.6136261,0,2011
0.559256,0.88572764,1.5720448,1.3267988,1.6130191,0.84773624,1.5103351,1.4719452,2.5235422,2.0175703,0.36255783,0.0,3.0774925,0.19186491,0.0,0.19380015,0,2011
0.6539419,0.43388537,2.2914033,0.5330941,1.3505611,0.979804,4.35459,0.75220364,2.6678133,1.9664526,0.4034107,0.0,1.2835523,0.7317742,0.0,0.62951386,1,2011
1.5236632,1.3198537,0.42341918,1.0094105,0.30629292,0.5980821,0.0,0.4797572,0.0,0.7837235,0.3499851,0.0,0.0,0.70167404,0.0,1.2101793,2,2011
0.7348145,1.51453,0.9954288,1.2576845,1.5943661,0.98358274,0.72653323,0.8293484,1.2792953,0.4959173,0.23650417,0.0,1.5084589,0.0,0.0,0.3784181,2,2011
0.8742758,1.8714263,0.88762975,0.7893182,1.5795912,0.77996635,0.19874626,0.56440544,0.25752324,1.7546844,0.36005515,0.0,0.79013187,0.0,0.0,0.7346291,2,2011
1.3896797,0.554422,0.96019787,0.9875113,1.5012972,1.0480908,0.0,0.42864838,0.0,1.1031287,0.32116413,0.0,1.2715642,1.0016526,0.0,0.8756151,0,2011
0.5885459,1.43114,2.3864565,0.6425926,2.1563983,0.9888646,2.5584366,1.044613,1.8079956,1.6037493,1.0174019,0.0,1.7138288,0.23495972,0.0,0.100507796,1,2011
1.2822592,0.04348123,1.3063171,1.1531365,0.95037603,0.5980867,0.0,0.9662479,0.0,2.15467,0.0,0.0,1.461503,1.8170955,0.0,1.1363397,0,2011
1.2404424,1.3496699,1.0427319,0.2286079,1.3824375,0.79512066,0.0,0.47566107,0.0,1.1187898,0.87831783,0.0,0.042616963,0.6415359,0.0,0.7081742,1,2011
1.5066297,0.0,1.3741028,1.1340251,1.5121498,0.8648568,0.0,1.2885736,0.0,2.1247692,0.0815441,0.0,2.2673435,1.1293011,0.0,0.61614496,1,2011
1.7604299,0.56085753,1.2588493,0.7446259,1.3972572,0.454476,0.0,0.0,0.0,0.2272721,1.034414,0.56515425,1.3673034,1.3039937,0.0,0.9561345,0,2011
0.0,1.5337517,0.45197362,1.2887992,0.86047494,0.70686775,0.0,0.9922998,0.0,2.5454211,0.8160311,0.0,0.1010797,0.58459044,0.177097,0.7475825,0,2011
0.5637313,0.6269175,0.6182804,0.92832565,0.0,0.3932358,0.0,1.456039,0.0,0.0,1.9893625,0.0,0.0,2.4532514,2.109875,0.30071604,2,2011
0.8913728,1.4836007,1.2007482,0.11272216,0.04285896,0.5574262,0.0,1.3319008,0.0,1.8490865,1.1726537,0.0,0.0,1.659976,1.3203739,0.54266214,0,2011
1.6681986,0.27978724,0.7466781,1.0479397,0.0,1.9232614,0.0,0.63359225,0.0,1.5124099,0.71862334,0.06605895,0.0,3.3247716,3.0820773,0.6496382,0,2011
1.1813887,1.2349017,2.4529166,0.44253376,1.8088229,0.8978722,2.865906,1.7347922,1.6646998,1.9234505,0.23134556,0.0,1.9814007,1.12289,0.0,0.5018767,1,2011
1.2991663,0.81649274,0.97303987,2.0712745,1.0128036,1.2401685,0.0,1.5007901,0.0,1.0275477,0.0,0.0,1.3685787,0.47671187,0.0,0.6982703,0,2011
0.39230132,0.999132,1.3690959,0.8652899,1.9364111,1.029695,0.8718901,0.90572304,0.4626303,2.3346782,0.48372102,0.0,1.8104007,0.047897696,0.0,0.25743753,2,2011
0.9584817,0.7096332,0.2977836,1.2993188,0.0,0.61950064,0.0,2.1853907,0.0,0.94500303,1.4958699,0.0,0.0,2.5684938,2.934477,0.5721292,1,2011
1.1547226,0.6965749,0.3634979,1.5445416,0.35109138,1.0541495,0.0,1.9809203,0.0,1.9630718,0.0,0.0,0.81020635,0.5170393,0.0,0.63998497,1,2011
0.7057727,1.7343293,1.1484357,1.033096,0.8056783,1.2738411,0.0,1.4731767,1.6419907,0.6577949,0.0,0.8299324,1.6079677,0.0,0.0,0.103355825,1,2011
1.0406139,0.9270209,1.0207076,1.1375326,0.99193585,0.86847967,3.0692713,0.47655004,2.214277,0.0,0.13506573,0.0,0.7454156,0.64728713,0.0,0.8966775,2,2011
1.6183141,0.19403023,1.6633444,0.25064963,1.3923681,1.5165002,0.0,0.68072075,0.0,2.3609145,0.12957516,0.2116159,1.0546472,0.6532767,0.0,0.36915165,0,2011
1.2163523,0.668431,0.95082927,1.1427307,1.08158,1.0180082,0.0,1.3395755,0.0,1.9713244,0.0,0.0,1.0743828,0.7958899,0.0,0.67719257,1,2011
0.62878984,1.1336846,1.0262247,1.2257919,0.7878317,0.6787933,0.0,1.4005057,0.6706814,0.0,0.73240393,0.0,1.2145921,0.9388079,0.0,0.23079842,0,2011
2.5699348,3.2865553,2.858674,3.264112,0.0,1.968602,0.0,0.6780016,0.0,0.80521524,2.9380085,0.88062006,0.0,2.474992,7.3513494,0.745383,0,2011
0.9080154,0.54474235,1.3388466,0.8054433,1.6823596,1.0004987,0.013442144,0.8532568,0.0,1.8521936,0.38517013,0.0,1.4987245,0.4529015,0.0,0.4459107,0,2011
1.8302444,0.9256979,1.5784887,0.8379127,0.87613577,1.0208187,0.0,0.76720244,0.0,2.5075316,0.0,0.0,0.585639,1.1117611,0.0,1.2034733,1,2011
1.6741333,1.0528674,1.0257611,0.5532182,1.190947,1.3931531,0.0,0.16797578,0.0,1.2530656,0.26156807,0.0,0.09987253,0.6419014,0.0,0.75054616,0,2011
1.3930457,0.4277724,1.1304337,0.6486011,1.6420103,0.9567787,0.0,0.49621546,0.0,1.846451,0.5887737,0.0,1.506846,0.9356086,0.0,0.56061864,2,2011
1.0618813,0.37485868,1.5359406,0.9875977,1.6499386,0.9222628,0.0,0.88511187,0.0,2.2343767,0.22206178,0.0,2.3532515,1.2624946,0.0,0.71640533,1,2011
1.11205,0.4512663,0.69308114,1.6451561,0.28515172,0.36106008,0.0,1.6073532,0.0,2.0238519,0.0,0.38572758,1.6152163,1.9837296,0.0,1.1418701,0,2011
1.1018825,1.5547056,1.2600182,0.10427964,1.8698219,0.4231965,0.0,0.7271337,0.0,2.5709822,1.1244416,0.0,0.19849733,0.0,0.0,0.65474516,2,2011
1.1659539,1.0102218,1.7991899,0.048373044,1.8624257,1.2986417,2.8327658,0.0724076,1.7151203,0.95887816,1.1235118,0.0,0.9593004,0.66008484,0.0,0.39712876,2,2011
1.8307335,1.5399649,2.2961884,1.8511934,0.0,1.9719406,0.0,1.3548458,0.0,2.046011,2.0221627,0.91795856,0.0,2.7864642,6.013094,0.0,0,2011
0.6346848,0.77144617,1.5072819,0.6068171,1.2878577,0.9493152,4.451166,1.6671999,3.262545,2.0470283,0.6533087,0.0,1.1175134,0.8934871,0.0,0.19529319,2,2011
0.77866894,0.7490829,0.32637632,0.79541814,0.2304402,0.22318798,0.0,0.9562266,0.0,0.940501,1.0750744,0.0,0.0,1.4155464,0.38277856,0.81702745,0,2011
0.85763025,0.9890057,1.0674573,1.0168511,0.6299471,0.7699351,0.0,2.1528583,0.08325952,2.304445,0.0,0.10456659,1.2178108,0.54525524,0.0,0.47818142,0,2011
0.3896234,1.0770648,0.5172451,0.8465033,0.24803168,0.6410055,0.0,1.9938462,0.0,2.2569332,0.5295358,0.0,0.0,1.0864913,0.5345589,0.3735609,0,2011
1.2250302,0.78859013,1.85464,1.3674183,1.3590246,1.518156,2.4657693,1.1486099,3.5976639,0.3073985,0.0,0.0,2.6335325,0.29498142,0.0,0.46254423,0,2011
1.3979414,0.39983544,1.0249479,0.6324069,0.52382493,1.3269887,0.0,1.18248,0.0,1.3862162,0.0,0.0,0.41670638,1.3753885,0.0,0.45563418,1,2011
0.9510944,1.4293921,1.8973165,0.18995044,1.6740037,1.3690419,1.221054,0.13159317,0.14976051,2.4799387,0.4866589,0.0,0.8304608,0.0,0.0,0.50681263,2,2011
1.4852467,0.66687095,0.56097674,1.538569,1.0928348,0.6666378,0.0,1.1733577,0.0,1.6097127,0.0,0.0,1.3326719,0.75132143,0.0,1.1970116,0,2011
1.9282157,0.9931601,1.4072788,2.2040393,1.1032786,0.5908675,0.07358929,1.4999876,1.3153269,0.0,0.0,0.0,2.206103,0.7675699,0.0,1.0819521,0,2011
0.9552322,0.9915559,1.0704192,0.5522518,0.7160649,0.62632763,0.0,0.9236782,0.0,1.331654,0.66497695,1.2771268,0.3964134,0.4250047,0.0,0.3954931,1,2011
0.90392244,0.7191026,0.9721616,0.58891904,0.49742055,0.96609044,0.0,2.1721365,0.0,2.2541697,0.02670139,0.23926845,0.7162722,0.6246481,0.0,0.12621468,0,2011
1.883929,0.52534866,1.2684343,1.4477267,0.99620724,1.2233205,2.108079,0.24962437,1.2977583,0.00795567,0.0,0.0,0.9706695,0.50634146,0.0,1.0387236,1,2011
0.34600642,0.9536911,1.4352796,0.87694323,2.0372884,1.0334665,1.0898612,0.7255789,0.4504424,2.3083842,0.59360296,0.0,1.7779152,0.10459721,0.0,0.25119287,0,2011
0.77823186,0.9920555,1.1988323,0.9256318,1.2254143,0.91613746,0.0,0.5785332,0.0,2.4898038,0.334223,0.021751948,1.0190816,0.66344714,0.0,0.7477018,1,2011
1.4458114,1.7279752,0.8261849,1.7610924,0.0,0.46138525,0.0,0.8851935,0.0,0.595737,2.303707,0.0,0.0,2.2105718,4.3848863,1.139391,0,2011
1.6756375,0.5263108,1.3008263,0.8234912,1.1208272,0.9065739,0.0,0.2773919,0.0,0.91082704,0.46053177,0.5647255,0.8633896,0.9012275,0.0,0.81058866,0,2011
0.730598,0.40031344,1.607258,0.5266333,0.0,0.8438804,0.0,1.0922822,0.0,1.451303,1.4830198,0.0,0.0,3.219863,3.1196992,0.28927416,2,2011
1.574393,0.53985494,0.971803,1.3272785,2.1525424,0.7684114,1.6241186,1.6344922,1.1960477,2.1257463,0.28800955,0.0,2.427888,0.91704744,0.0,0.5756905,0,2011
1.1032505,0.5282035,1.1247884,0.85532224,1.8995253,1.6499302,1.3840604,0.0,0.6546934,1.1267718,0.36395675,0.0,1.4379435,0.074407935,0.0,0.49553254,2,2011
1.2527869,0.9598204,1.0416286,1.0424151,0.91982657,1.31231,0.0,1.0540273,0.5289346,0.3800478,0.0,0.6083387,1.7251365,0.6560359,0.0,0.32250035,0,2011
1.0594126,0.64608604,0.7796464,1.1574905,0.0,0.77566445,0.0,1.9416449,0.0,1.6550522,0.0,0.0,0.3634278,2.2481976,0.42931148,0.85792685,1,2011
0.5626098,1.3272032,1.1592145,1.1342604,0.41331154,0.88748455,0.0,1.6802489,0.0,0.0,0.6673199,0.0,0.2998254,1.5256803,0.18101458,0.25927395,0,2011
2.064045,2.8351326,2.6800551,2.2672677,0.0,1.455929,0.0,1.825854,0.0,1.9288664,1.7816069,0.0030219704,0.043106556,2.2055547,5.9841647,0.39393866,0,2011
1.0523386,0.20438874,0.86760014,0.23618168,0.59175473,0.5995178,0.0,1.6594833,0.0,2.1982741,0.54512584,0.0,0.31660587,1.7439966,0.1195402,0.5918949,1,2011
0.9626776,0.9871349,1.7274296,0.94682115,1.5946693,1.4897368,0.3936966,1.5680773,0.0,2.4310842,0.0,0.0,1.7516131,0.8205695,0.0,0.4030087,1,2011
1.5894399,1.1585373,0.68472004,0.6983014,0.56747425,0.7827445,0.0,0.15081292,0.0,2.2147255,0.72339886,0.13888815,0.0,0.66149056,0.02342233,1.297825,2,2011
1.729922,0.5840762,0.8412281,1.215794,1.0519851,0.4480606,0.0,1.1393459,0.64678097,0.7963685,0.18549556,0.24443933,1.9698975,0.9242419,0.0,0.9040096,1,2011
0.5973804,0.6731508,2.0711884,1.1919894,1.2962254,1.5661793,2.776938,0.24782503,1.5238998,2.1833453,0.0,0.0,2.7818775,0.91074497,0.0,0.7642865,1,2011
0.42076105,1.395264,1.1262165,1.3411186,1.8924451,1.1660719,2.937915,0.7517717,2.9449596,0.41527888,1.014013,0.0,1.8725388,0.15215361,0.0,0.27817488,2,2011
1.5967414,0.2134301,2.0531254,0.47294158,1.5911489,1.9158314,2.5036087,1.2482919,0.9748502,2.2332602,0.0,0.0,1.9395595,0.9306092,0.0,0.3333068,1,2011
0.9845219,1.4196358,1.145378,0.6416303,0.0,0.6228385,0.0,1.0948176,0.0,1.3004011,1.1927569,0.67518353,0.0,1.6335914,2.0582495,0.5407211,1,2011
1.5902573,1.3794535,0.5507233,0.4821437,0.5347056,0.93551016,0.0,0.7661621,0.0,2.2674825,0.47992176,0.18687591,0.0,0.45659634,0.0,0.9928281,1,2011
1.1646163,0.8535178,1.8929865,1.1500932,1.5025234,1.911857,1.4375091,0.9169676,1.6540363,0.9356647,0.0,0.0,2.3834333,0.14989614,0.0,0.2976787,0,2011
1.7573087,0.31736115,1.4381666,1.0674102,0.0,1.4221616,0.0,1.7060285,0.0,2.0899553,0.0,0.0,0.6031029,2.6446943,0.14620876,1.0037227,0,2011
0.6396157,1.5165269,0.5493855,1.0838828,0.94618076,0.58836555,0.0,1.2962193,0.39018208,0.0,0.9446533,0.0,0.8333348,0.9220313,0.0,0.31669956,1,2011
1.3803573,0.5203803,0.97464675,1.6244704,1.5768718,0.7562392,0.0,0.48608363,0.0,0.8786059,0.2858087,0.0,1.671751,0.89330137,0.0,0.8582881,0,2011
1.5248388,0.96922046,1.4786415,1.1711088,1.6056371,1.1899042,0.0,1.4772378,1.1394391,0.35356018,0.05690652,0.0,2.541368,0.806099,0.0,0.4152692,2,2011
1.3956127,1.7267926,1.6733046,2.0353541,0.0,0.9562948,0.0,1.6175708,0.0,1.5960824,1.6020284,0.0,0.0,2.1055887,4.9203873,0.6905738,2,2011
1.2904065,0.21611637,1.2730643,1.1241095,1.8665694,1.3644654,1.2047517,1.0241799,0.5253561,2.2993674,0.0,0.0,2.1304905,0.53491694,0.0,0.46158123,2,2011
0.20108008,1.1605804,0.94781363,0.5186258,0.5953998,0.3824659,0.0,0.3475734,0.0,2.4153304,1.1259058,0.0,0.0,1.3113527,0.9514511,0.81278855,2,2011
1.165513,0.50652844,0.68500936,1.0428438,2.0220776,1.5032227,2.647693,0.97567266,2.3712735,1.4287581,0.65335274,0.0,1.9818428,0.27676612,0.0,0.20637918,0,2011
2.0745888,0.78783774,0.6309766,1.2174596,0.72920096,0.30619287,0.0,0.0,0.0,0.047238946,0.72798526,1.2028028,0.6197872,0.31676507,0.0,1.223051,0,2011
0.8052127,0.83171976,1.4558411,0.90937465,1.4085865,1.202464,0.0,0.62288,0.0,1.9493141,0.24346507,0.0,0.94977456,0.93916327,0.0,0.51297796,0,2011
1.1619041,0.523424,0.7257058,0.028740525,0.0834893,0.23396975,0.0,0.99718964,0.0,2.305677,0.7103934,0.40074873,0.0,1.5986395,0.42746246,1.0207375,0,2011
0.954066,1.3987749,1.1543239,1.3229752,0.0,0.44923162,0.0,1.4153565,0.0,2.147815,1.8443103,0.0,0.0,2.339138,4.191218,0.838958,0,2011
1.0457611,1.1611136,1.1389189,1.6638991,1.03603,1.0593549,0.0,0.8427603,0.0,0.46860844,0.0,0.0,1.6002575,0.8735693,0.0,0.8016847,2,2011
0.31219056,1.0969331,0.808054,1.1532176,1.5676191,0.8216504,0.0,1.1552967,0.0,2.5125453,0.4234877,0.0,1.5939027,0.28288966,0.0,0.50748986,0,2011
0.9321343,0.5570224,1.3894032,0.83221173,2.2340744,1.2315562,0.87823844,0.83651906,0.83518213,2.3210225,0.35638797,0.0,2.6778805,0.29597968,0.0,0.42384088,2,2011
0.56616306,1.894331,1.471886,0.48012102,1.7874517,0.76937354,0.21506527,0.0,0.0,2.1305635,0.9235387,0.0,0.6262004,0.19188315,0.0,0.68048424,1,2011
1.5382594,0.3292567,1.9236112,0.47552893,1.99244,1.5632654,1.2916279,1.2793181,0.55207336,2.145932,0.094690025,0.0,2.3105073,0.8753025,0.0,0.2599488,2,2011
0.0,1.4285104,0.27013826,1.0602047,0.45784548,1.144115,0.0,0.24871159,0.0,0.4254368,1.2049649,0.0,0.0,0.82986724,0.7307622,0.34089112,1,2011
1.331466,0.33667126,0.14927036,0.49408895,0.0,0.51371956,0.0,0.6980469,0.0,0.9936166,1.0085706,0.59302723,0.0,1.3915044,0.46664482,0.8639719,2,2011
1.0368754,0.78606737,1.3699697,0.9836359,0.88964283,1.0838778,0.0,1.1480687,0.0,1.3586609,0.0,0.0,1.6056108,1.1988671,0.0,0.58812636,1,2011
0.9145017,0.63908964,1.4006331,1.0187856,0.0,0.4409964,0.0,1.3149014,0.0,1.9018557,1.3031918,0.0,0.0,2.8366232,3.5486922,0.7390264,0,2011
1.2041887,1.0108227,0.9518199,0.5163019,2.0095167,1.5521119,1.2556167,0.48495927,0.66304183,1.1837668,0.4555397,0.0,1.2725444,0.2124002,0.0,0.40689385,1,2011
1.1730397,0.73414433,0.6259836,0.7705674,0.6597912,0.65777874,0.0,1.8949074,0.34059465,2.2498875,0.056108117,0.43860203,1.274802,0.71785146,0.0,0.45951584,0,2011
1.8243644,0.4499501,1.3302128,1.0392039,1.1990539,1.2961668,0.0,1.3731253,2.6022794,0.36856285,0.0,0.96304756,3.2131534,1.0345148,0.0,0.4483875,0,2011
1.0248933,0.8099213,0.29893547,0.86929667,1.9288116,1.1373144,2.650265,0.7406509,1.9776628,2.0544472,0.73150986,0.0,1.1266379,0.0,0.0,0.32639527,1,2011
1.2501634,0.4027924,1.5728341,0.8254952,0.9886675,1.5078034,0.0,0.90432775,0.0,2.4045649,0.0,0.0,0.5849452,0.9593492,0.0,0.48877078,0,2011
