gd_diff,streak_diff,weighted_diff,form_diff,home_form,away_form,corners_diff,shotsontarget_diff,shots_diff,goals_avg_diff,overall_diff,attack_diff,midfield_diff,defense_diff,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_home_goals_avg,h2h_away_goals_avg,h2h_games,home_position,away_position,position_diff,home_points,away_points,points_diff,B365H,B365D,B365A,prob_home,prob_draw,prob_away,prob_home_norm,prob_draw_norm,prob_away_norm,h2h_confidence,away_advantage,season_trend,position_form_home,position_form_away,strength_balance,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,Result,Season
-9,0.1333333333333333,0.11111111111111105,0.10395580247527492,1.1594941658232076,1.0555383633479327,-1.5000000000000004,1.0,-1.0,0.0,-6.0,-6.0,-6.0,-6.0,3,0,0,1.0,0.0,3,7,6,1,53,60,-7,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,0.4505119453924914,0.28668941979522183,0.26279863481228666,0.6,0.8559201141226819,0.375,5.985493732730761,5.6309563375531,0.3545373951776609,0.46845165,0.5245223,0.81581944,0.27148402,0.0,0.17646122,0.80852664,0.72723556,0.0,0.0,0.55158657,1.2640233,0.0,0.7050702,0.41839054,0.5919896,2,2009
-67,-0.8,-0.6666666666666667,-2.93922292260707,0.09525774635158821,3.034480668958658,0.3333333333333339,-2.833333333333334,-3.833333333333332,-1.5,-19.0,-19.0,-20.0,-16.0,0,0,0,0.0,0.0,0,17,1,16,35,87,-52,3.0,3.5,2.3,0.3333333333333333,0.2857142857142857,0.4347826086956522,0.3163064833005893,0.2711198428290766,0.41257367387033395,0.0,0.05878894767783656,0.375,161.5083030869347,0.32846324504403657,161.17983984189064,0.0,1.7181141,1.8388183,3.710789,1.6483477,0.61241716,0.0,0.18408763,0.0,3.4444032,0.28989244,2.9698083,0.0,0.0,2.857139,2.3191063,2,2009
46,0.20000000000000007,0.2666666666666667,2.280876482091081,3.652554050758917,1.3716775686678362,1.5,3.166666666666667,8.166666666666666,1.9999999999999998,5.0,5.0,5.0,5.0,2,1,0,2.0,0.6666666666666666,3,2,8,-6,83,51,32,1.53,4.0,6.5,0.6535947712418301,0.25,0.15384615384615385,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.6,3.9800995024875627,0.375,0.5460670265290912,5.790062878210661,5.24399585168157,1.7527242,0.0,1.2881488,0.20056412,0.0,1.0822893,2.0067425,1.3401887,1.9934294,0.0,0.8408119,0.0,1.453995,0.0,0.0,0.0,0,2009
18,0.3333333333333333,0.0888888888888889,0.2868284881712373,0.4632209521147225,0.1763924639434852,0.16666666666666607,2.166666666666666,2.333333333333332,0.9999999999999999,5.0,7.0,5.0,3.0,1,0,2,1.3333333333333333,1.6666666666666667,3,10,13,-3,47,41,6,1.73,3.6,5.0,0.5780346820809249,0.2777777777777778,0.2,0.5474785570898474,0.26309386215706554,0.1894275807530872,0.6,1.2987012987012987,0.375,21.131777778038263,69.74530903750293,48.61353125946467,1.0459737,2.021593,0.77405894,0.50013673,0.0,0.7947918,1.7533698,1.1058677,0.0,0.0,1.9776084,0.35592547,1.7962463,0.290713,0.55514765,0.0,0,2009
-62,-0.6000000000000001,-0.8,-2.9467253483580103,0.10216266513168507,3.0488880134896954,1.166666666666666,-2.666666666666667,-6.0,-1.8333333333333335,-16.0,-15.0,-17.0,-16.0,0,0,2,0.5,1.5,2,16,3,13,36,80,-44,4.0,3.6,1.91,0.25,0.2777777777777778,0.5235602094240838,0.23779222575736617,0.2642135841748513,0.49799419006778256,0.4,0.1873828856964397,0.375,142.6499627234707,0.9807485552821813,141.66921416818852,0.0,2.3517249,1.5547464,3.285985,0.85541475,1.3250141,0.6721959,1.0139323,0.0,3.335816,0.73925936,3.0915372,0.0,0.0,3.380191,3.231216,2,2009
24,0.13333333333333333,0.08888888888888888,0.012000690292682414,0.2531094118418889,0.24110872154920648,-0.5,-2.166666666666667,-2.166666666666666,-0.33333333333333337,0.0,2.0,0.0,-1.0,3,0,0,2.3333333333333335,0.3333333333333333,3,10,19,-9,48,32,16,2.25,3.4,3.2,0.4444444444444444,0.29411764705882354,0.3125,0.42285270112708895,0.27982899339292655,0.29731830547998445,0.6,1.8981018981018982,0.375,38.00700222008527,75.66443683349652,37.657434613411255,0.8329911,2.5444376,0.0,0.87785065,0.115903705,1.8089885,1.0690882,1.7471013,0.0,0.14431974,2.3304493,0.94642055,0.80866796,1.2808194,0.09876138,0.0,0,2009
6,-0.2,-0.3333333333333333,-0.13157161094969866,0.07936564975937635,0.210937260709075,0.6666666666666661,0.33333333333333304,1.3333333333333321,-0.16666666666666663,-2.0,-2.0,-2.0,-2.0,1,0,2,0.6666666666666666,1.3333333333333333,3,12,14,-2,42,41,1,2.1,3.4,3.5,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.4509283819628648,0.2785145888594165,0.27055702917771884,0.6,1.1656952539550376,0.375,134.27978235833223,63.366405263958036,70.9133770943742,0.0,2.291611,0.4034465,1.6958063,0.15742621,1.2020375,0.9111775,0.99198663,0.0,1.9189188,1.004014,0.91872907,0.30626372,0.0,0.0,0.0,0,2009
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0,2,2,0.25,1.25,4,1,10,-9,0,0,0,1.67,3.6,5.5,0.5988023952095809,0.2777777777777778,0.18181818181818182,0.5657627796668286,0.26245106723433437,0.17178615309883705,0.8,9.900990099009901,0.5,0.9900990099009901,9.900990099009901,8.910891089108912,2.8236217,1.3946908,0.0,0.68577063,0.0,2.2557118,1.2868161,1.3948861,0.75291216,0.0,0.0,0.0,0.21893698,1.1186285,2.2049773,0.0,2,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-7.0,-9.0,-7.0,-5.0,3,1,0,2.25,1.0,4,11,4,7,0,0,0,3.6,3.25,2.1,0.2777777777777778,0.3076923076923077,0.47619047619047616,0.26164462334675104,0.2898217366302473,0.4485336400230017,0.8,0.36330608537693004,0.5,10.89108910891089,3.9603960396039604,6.93069306930693,0.57936716,1.2747277,0.9371582,0.6910261,0.0,0.93336266,1.7915142,1.8658886,0.0,0.49393687,0.43251356,2.4502387,0.0,0.33538133,0.17431909,2.4762962,2,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2,1,0,1.3333333333333333,0.0,3,17,7,10,0,0,0,2.25,3.25,3.25,0.4444444444444444,0.3076923076923077,0.3076923076923077,0.4193548387096774,0.2903225806451613,0.2903225806451613,0.6,0.4115226337448559,0.5,16.831683168316832,6.930693069306931,9.900990099009903,0.4977583,0.9186237,0.32960713,1.1194351,0.26136047,0.58168614,1.5720441,1.4277999,0.0,0.20789075,0.0011903942,1.8720586,1.5322578,1.0075111,0.55050755,0.0,2,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,10.0,12.0,12.0,0,1,0,0.0,0.0,1,17,22,-5,0,0,0,1.17,6.5,21.0,0.8547008547008548,0.15384615384615385,0.047619047619047616,0.8092485549132948,0.14566473988439307,0.04508670520231214,0.2,1.2933568489124043,0.5,16.831683168316832,21.78217821782178,4.950495049504948,0.0,0.52577394,1.3164539,0.22301972,1.4952586,0.59644717,1.0311265,0.0,3.464969,0.0,1.1033949,0.0,2.0691824,2.3884883,3.421138,0.0,0,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-6.0,-9.0,-7.0,-2.0,2,1,1,1.0,1.25,4,5,10,-5,0,0,0,3.2,3.25,2.3,0.3125,0.3076923076923077,0.4347826086956522,0.29621557360808404,0.2916584109371904,0.41212601545472566,0.8,1.9960079840319362,0.5,4.9504950495049505,9.900990099009901,4.9504950495049505,1.001899,1.7761657,0.5851077,0.21399313,0.0,1.6287302,1.610719,1.9653039,0.0,0.0,0.6622015,2.1425714,0.0,0.17377189,0.5153972,1.8438092,2,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,2,1,0.75,0.75,4,8,6,2,0,0,0,2.63,3.2,2.75,0.3802281368821293,0.3125,0.36363636363636365,0.3599402826349265,0.2958259197905802,0.3442337975744933,0.8,0.7490636704119851,0.5,7.920792079207921,5.9405940594059405,1.9801980198019802,0.8656032,1.5177014,0.20528325,0.54979914,0.0,1.1128309,1.8143698,1.7283415,0.0,0.0,0.23725092,2.115642,0.9866107,0.73159844,0.6723547,0.5436742,2,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-2.0,0,0,0,0.0,0.0,0,20,22,-2,0,0,0,1.91,3.3,4.33,0.5235602094240838,0.30303030303030304,0.23094688221709006,0.49507489008152494,0.2865433454714281,0.2183817644470468,0.0,1.0994502748625685,0.5,19.801980198019802,21.78217821782178,1.9801980198019784,0.11839342,0.1899724,0.5160922,0.5945596,1.7083349,0.8287692,0.17025465,0.8719676,0.0,0.0,0.5780607,0.9829068,0.72582096,0.6014478,0.15762043,0.0,0,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-5.0,-7.0,-5.0,-3.0,0,0,0,0.0,0.0,0,21,9,12,0,0,0,2.63,3.3,2.7,0.3802281368821293,0.30303030303030304,0.37037037037037035,0.3608748481166464,0.28760631834750905,0.3515188335358444,0.0,0.4283674440742503,0.5,20.792079207920793,8.910891089108912,11.881188118811881,0.14493528,0.065247834,1.0126857,1.1072321,1.6415284,0.5143371,0.58515507,1.2499418,0.0,0.5535142,0.09555107,2.2121553,0.9502429,0.4900735,0.0,1.0243884,2,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,16.0,12.0,2,0,0,2.0,0.0,2,13,10,3,0,0,0,1.2,6.0,17.0,0.8333333333333334,0.16666666666666666,0.058823529411764705,0.7870370370370371,0.15740740740740738,0.05555555555555555,0.4,0.7686395080707148,0.5,12.871287128712872,9.900990099009901,2.970297029702971,0.0,0.46633798,1.0857048,0.4405602,1.0394616,0.31300688,1.5826266,0.0825938,2.9352803,0.0,0.6059211,0.0,2.7275434,2.7826405,3.3016374,0.0,0,2010
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,1,1,2,0.5,1.0,4,14,12,2,0,0,0,3.2,3.25,2.3,0.3125,0.3076923076923077,0.4347826086956522,0.29621557360808404,0.2916584109371904,0.41212601545472566,0.8,0.8565310492505354,0.5,13.861386138613861,11.881188118811881,1.9801980198019802,0.7264461,1.5796306,0.5765311,0.4797443,0.0,1.1828437,1.7425103,1.8434157,0.0,0.26622823,0.46874955,2.2870326,0.15539277,0.3811701,0.38903934,1.6981641,0,2010
0,0.0,0.0,0.0,1.33,1.33,-5.0,1.0,-6.0,-1.0,-15.0,-14.0,-16.0,-15.0,0,0,3,1.0,2.0,3,9,7,2,3,3,0,6.5,4.0,1.53,0.15384615384615385,0.25,0.6535947712418301,0.1454891239748009,0.23641982645905146,0.6180910495661476,0.6,0.7769145394006659,0.5,6.716417910447761,5.223880597014925,1.4925373134328357,1.046849,1.6613652,1.6605732,0.0,0.29272807,1.0789993,0.6789197,1.0161893,0.8856946,1.2220016,0.06547901,0.7946296,0.0,0.72407496,0.0,5.361258,2,2010
4,1.0,1.0,0.6600000000000001,1.33,0.6699999999999999,-2.0,-4.0,-5.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0,5,33,-28,3,0,3,1.73,3.6,5.25,0.5780346820809249,0.2777777777777778,0.19047619047619047,0.5524619634322796,0.2654886657605121,0.1820493708072083,0.0,6.586826347305389,0.5,3.731343283582089,48.529411764705884,44.79806848112379,4.4070735,1.8343444,0.0,0.0,2.3121524,0.5130396,0.5790212,1.4232063,0.0,0.0,3.1068425,0.0,0.012437701,2.036782,1.5291307,0.0,2,2010
0,0.0,0.0,0.0,0.6699999999999999,0.6699999999999999,-4.0,0.0,-10.0,0.0,-2.0,-2.0,-2.0,-1.0,1,0,1,2.5,1.0,2,30,29,1,0,0,0,2.0,3.3,4.0,0.5,0.30303030303030304,0.25,0.47482014388489213,0.2877697841726619,0.23741007194244607,0.4,0.9663445518160613,0.5,44.117647058823536,42.64705882352941,1.470588235294123,0.424231,0.94676006,0.0,0.422038,1.0171748,0.3232702,0.5928007,0.17258751,0.0,0.39250526,0.83906984,1.0327946,0.46077177,1.9569318,0.0,0.0,0,2010
-3,-1.0,-1.0,-0.6600000000000001,0.6699999999999999,1.33,-7.0,-12.0,-17.0,-1.0,-13.0,-13.0,-14.0,-11.0,0,0,0,0.0,0.0,0,34,9,25,0,3,-3,9.5,5.0,1.33,0.10526315789473684,0.2,0.7518796992481203,0.09957325746799431,0.1891891891891892,0.7112375533428165,0.0,0.2646280505733608,0.5,50.0,6.716417910447761,43.28358208955224,0.64005727,0.0,0.18855762,1.7218959,1.8813046,2.339284,1.3640316,0.0,2.2246528,5.161975,0.25403082,0.70157355,0.6083314,3.580146,0.71419495,6.650966,0,2010
-2,-1.0,-1.0,-0.6600000000000001,0.6699999999999999,1.33,-2.0,-8.0,-10.0,-1.0,-6.0,-8.0,-6.0,-5.0,0,0,1,1.0,2.0,1,30,7,23,0,3,-3,3.75,3.5,2.0,0.26666666666666666,0.2857142857142857,0.5,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.2,0.23325558147284237,0.5,44.117647058823536,5.223880597014925,38.89376646180861,0.0,0.014151335,0.0,3.1825967,1.3478038,2.2313457,1.5610006,0.6599679,0.41818577,2.4877338,0.6283222,3.09367,0.8057429,2.7420552,0.5838043,3.4288151,2,2010
-3,-1.0,-1.0,-0.6600000000000001,0.6699999999999999,1.33,2.0,-2.0,-6.0,-1.0,13.0,15.0,13.0,11.0,0,1,0,0.0,0.0,1,29,6,23,0,3,-3,1.25,5.5,13.0,0.8,0.18181818181818182,0.07692307692307693,0.7556142668428005,0.17173051519154556,0.0726552179656539,0.2,0.20682523267838676,0.5,42.64705882352941,4.477611940298507,38.169446883230904,0.0,0.0,0.8448844,3.6076465,1.4096472,1.497201,1.9863043,0.17236257,1.7054896,1.0487096,0.0,0.0,2.9144292,3.642453,2.771408,0.0,0,2010
7,1.0,1.0,0.8811000000000001,1.33,0.44889999999999997,3.5,5.0,2.5,6.0,10.0,13.0,11.0,7.0,3,1,0,2.5,0.75,4,3,32,-29,3,0,3,1.17,7.0,19.0,0.8547008547008548,0.14285714285714285,0.05263157894736842,0.8138538734549016,0.13602986170603354,0.050116264839064985,0.8,10.631229235880399,0.5,2.2388059701492535,69.73196774896492,67.49316177881566,4.4990907,1.2406325,2.327756,0.0,1.5570717,0.7813508,4.0367885,1.0893154,3.8758626,0.0,4.1444654,0.0,0.07249749,0.0,3.819931,0.0,0,2010
2,0.0,0.3333333333333333,-1.1102230246251565e-16,0.8910999999999999,0.8911,-1.0,0.5,-1.5,-0.5,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0,9,14,-5,3,3,0,2.3,3.2,3.25,0.4347826086956522,0.3125,0.3076923076923077,0.41212601545472566,0.29621557360808404,0.2916584109371904,0.0,1.5538290788013318,0.5,9.987792697813784,15.53656641882144,5.548773721007656,1.1456449,1.2762244,0.12692869,0.2644434,1.5051446,1.0557878,0.025093853,1.3707935,0.0,0.0,0.15400398,1.562073,1.5630596,0.7740073,0.46910793,0.0,1,2010
-4,0.0,0.0,-0.22109999999999996,0.44889999999999997,0.6699999999999999,1.0,2.0,-3.0,1.0,2.0,2.0,2.0,1.0,0,0,1,0.0,1.0,1,33,30,3,0,0,0,2.6,3.25,2.8,0.3846153846153846,0.3076923076923077,0.35714285714285715,0.3664921465968586,0.2931937172774869,0.3403141361256544,0.2,0.9088155104513784,0.5,71.91109174112007,44.117647058823536,27.79344468229654,0.63919604,1.3840694,0.22603309,0.5829484,1.4331821,0.9407115,1.5463235,1.5437499,0.0,1.653202,0.83688104,2.285131,1.780524,0.0,0.30388555,0.0,0,2010
3,0.5,0.33333333333333337,0.22110000000000007,1.33,1.1089,-2.0,-2.0,-6.0,1.5,10.0,12.0,10.0,8.0,0,0,0,0.0,0.0,0,7,13,-6,3,3,0,1.33,4.5,12.0,0.7518796992481203,0.2222222222222222,0.08333333333333333,0.7110408848508789,0.2101520837448153,0.07880703140430574,0.0,1.854493580599144,0.5,5.223880597014925,11.618553936902316,6.394673339887391,1.9926162,0.24958864,0.11509663,0.0,2.0438418,0.0,1.1218078,0.09671533,1.2530217,0.0,1.5997596,0.0,2.1144457,2.6429007,1.9772794,0.0,0,2010
1,0.5,0.3333333333333333,0.22110000000000007,0.8911,0.6699999999999999,-1.0,-1.0,-5.0,1.0,-2.0,-2.0,-2.0,-2.0,0,1,2,0.3333333333333333,1.0,3,12,32,-20,3,0,3,2.1,3.25,3.75,0.47619047619047616,0.3076923076923077,0.26666666666666666,0.4532775453277545,0.2928870292887029,0.25383542538354253,0.6,2.6644462947543714,0.5,13.317056930418378,47.05882352941177,33.741766598993394,2.0891187,2.1859019,0.0,0.0,0.84588194,1.047649,1.4194515,1.5640134,0.0,0.0,2.5184007,0.88679624,0.0,1.1708465,0.82592744,0.0,0,2010
1,0.0,0.0,0.0,0.8911,0.8911,-7.5,-7.0,-6.0,0.5,-17.0,-17.0,-18.0,-14.0,0,0,4,0.75,2.25,4,10,12,-2,3,3,0,6.5,4.0,1.53,0.15384615384615385,0.25,0.6535947712418301,0.1454891239748009,0.23641982645905146,0.6180910495661476,0.8,1.1988011988011988,0.5,11.097547442015314,13.317056930418378,2.219509488403064,1.7280543,1.6856687,0.9054326,0.0,0.522956,1.1017414,1.6210492,0.49342695,0.40168667,1.870235,1.5316942,0.7789353,0.0,1.7694387,0.0,5.4486694,2,2010
4,0.5,0.6666666666666666,0.43890000000000007,1.1089,0.6699999999999999,-0.5,-1.5,0.5,-0.5,-4.0,-4.0,-4.0,-5.0,0,0,0,0.0,0.0,0,12,34,-22,3,0,3,3.4,3.3,2.2,0.29411764705882354,0.30303030303030304,0.45454545454545453,0.2796610169491525,0.288135593220339,0.43220338983050843,0.0,2.8309741881765196,0.5,10.72481901867906,50.0,39.27518098132094,2.2106164,2.914913,0.6600875,0.0,1.7538493,1.5139139,0.0,2.3854647,0.0,0.0,1.4128709,1.5550683,0.25958407,0.25556302,0.74079114,1.4956317,0,2010
-2,0.0,0.0,-0.43890000000000007,1.33,1.7689000000000001,-9.0,-7.5,-14.0,-1.5,-12.0,-11.0,-13.0,-12.0,1,1,2,1.0,1.5,4,12,4,8,3,6,-3,6.5,3.8,1.57,0.15384615384615385,0.2631578947368421,0.6369426751592356,0.14597147121430845,0.24968804286658022,0.6043404859191114,0.8,0.33305578684429643,0.5,8.955223880597014,2.2485805835066612,6.706643297090353,1.578532,1.8076506,0.0,0.0,0.10427126,0.69229877,0.6824128,0.4293687,0.50144994,1.7878566,0.50997126,1.1721034,0.0,3.2269042,0.10480976,5.8199477,2,2010
-3,0.0,0.0,-0.22110000000000007,1.33,1.5511000000000001,0.5,1.5,-1.5,-1.5,-6.0,-6.0,-6.0,-6.0,1,1,2,1.5,2.0,4,11,3,8,3,6,-3,3.1,3.25,2.38,0.3225806451612903,0.3076923076923077,0.42016806722689076,0.30709067810068286,0.2929172621883437,0.39999205971097346,0.8,0.2724795640326976,0.5,8.208955223880597,1.9217218627890587,6.2872333610915385,0.0,1.4445796,0.78998744,1.3755894,0.0,0.8491095,1.0214199,2.06804,0.0,0.0,0.0,2.2922947,0.07279867,0.5768702,0.6126038,2.3220007,2,2010
5,0.5,0.6666666666666666,0.43890000000000007,1.1089,0.6699999999999999,4.0,3.0,1.0,2.5,8.0,10.0,8.0,6.0,3,1,0,3.25,1.0,4,10,31,-21,3,0,3,1.44,4.2,8.0,0.6944444444444444,0.23809523809523808,0.125,0.6566604127579737,0.225140712945591,0.11819887429643527,0.8,3.096903096903097,0.5,8.93734918223255,45.58823529411765,36.6508861118851,1.8997276,1.5552839,0.74295896,0.0,0.40673274,0.79235655,2.882124,2.0116382,0.38729644,0.0,2.6527445,0.0,1.2595855,0.13964891,2.3631597,0.0,2,2010
-4,-0.5,-0.3333333333333333,-0.44220000000000004,0.44889999999999997,0.8911,2.5,-3.5,1.0,-1.0,-2.0,-4.0,-2.0,0.0,1,1,2,1.25,1.5,4,33,11,22,0,3,-3,2.2,3.3,3.5,0.45454545454545453,0.30303030303030304,0.2857142857142857,0.4356846473029045,0.2904564315352697,0.2738589211618257,0.8,0.3332323538321721,0.5,71.91109174112007,12.207302186216845,59.70378955490323,0.0,0.7002827,0.3492714,3.534447,0.0,0.73648804,1.6464467,1.6645694,0.0,1.4146619,0.19480395,1.9522704,0.77440554,1.1995033,0.92021334,0.37715268,1,2010
-3,-0.3333333333333333,-0.3333333333333333,-0.2940630000000001,0.44889999999999997,0.742963,-0.6666666666666661,-2.833333333333334,0.5,-2.0,-12.0,-14.0,-12.0,-10.0,1,1,2,1.25,1.75,4,33,11,22,0,3,-3,7.0,4.0,1.53,0.14285714285714285,0.25,0.6535947712418301,0.13651572607628817,0.23890252063350434,0.6245817532902074,0.8,0.3332323538321721,0.5,71.91109174112007,14.608951568669376,57.3021401724507,0.0,1.8593299,1.6850078,2.410713,0.0,1.1110021,0.971598,1.8085351,1.2646252,3.0062978,0.0,1.3387691,0.0666247,0.4303738,0.49360552,5.3705997,2,2010
5,0.33333333333333337,0.16666666666666663,0.8778000000000001,2.2078,1.33,7.666666666666666,4.666666666666668,10.999999999999998,1.666666666666667,11.0,10.0,12.0,12.0,0,0,0,0.0,0.0,0,2,8,-6,9,6,3,1.14,8.0,21.0,0.8771929824561404,0.125,0.047619047619047616,0.8355714712026261,0.1190689346463742,0.045359594150999695,0.0,3.9800995024875627,0.5,0.9017945711966814,5.970149253731343,5.068354682534661,0.4082518,0.0,3.1799963,0.32189026,2.2418242,0.7617142,1.889416,1.1632636,4.395976,0.0,1.4605296,0.0,2.1991935,0.2788937,3.831307,0.0,0,2010
-3,-0.33333333333333337,-0.33333333333333337,-0.29297400000000007,1.185163,1.478137,1.5,0.5,3.0,-3.0,3.0,0.0,3.0,4.0,2,1,1,1.0,0.5,4,4,3,1,6,6,0,2.2,3.3,3.5,0.45454545454545453,0.30303030303030304,0.2857142857142857,0.4356846473029045,0.2904564315352697,0.2738589211618257,0.8,0.7481296758104738,0.5,3.346823822357285,2.015943424563733,1.330880397793552,0.0,1.9058535,0.05601716,2.0952828,0.0,1.865812,0.34538007,2.0274503,0.0,0.0,0.0,1.3998363,1.4265007,0.8876233,1.5695441,0.35246587,0,2010
-2,-0.2222222222222222,-0.3333333333333333,-0.22110000000000007,0.8911,1.1122,1.0,-3.3333333333333335,-0.33333333333333215,-0.6666666666666666,1.0,1.0,1.0,1.0,1,0,0,1.0,0.0,1,11,7,4,4,6,-2,2.38,3.25,3.2,0.42016806722689076,0.3076923076923077,0.3125,0.4038678109587977,0.29575550464059647,0.3003766844006058,0.2,0.6357856494096277,0.5,12.207302186216845,6.237747282124398,5.969554904092447,0.13117415,0.6443964,0.0,1.3908122,1.1559029,1.6266876,0.8645173,1.557384,0.0,0.026003629,0.28086704,2.1059887,1.5694865,1.3523184,0.9584393,0.0,0,2010
6,0.5555555555555556,0.5,1.0989000000000004,1.9900000000000002,0.8910999999999999,3.333333333333333,6.0,9.666666666666664,2.6666666666666665,8.0,10.0,8.0,6.0,1,0,1,2.0,1.5,2,2,11,-9,9,4,5,1.36,4.75,9.0,0.7352941176470588,0.21052631578947367,0.1111111111111111,0.6956875508543532,0.19918633034987795,0.10512611879576893,0.4,5.472636815920398,0.5,1.0,12.207302186216848,11.207302186216848,2.151033,0.30734417,2.0687096,0.0,0.86960095,0.3954125,2.160507,1.2196544,2.0837314,0.0,0.58256876,0.0,1.5231669,0.0,1.7617997,0.0,0,2010
2,0.0,-0.16666666666666669,0.07296300000000011,0.742963,0.6699999999999999,1.333333333333333,0.33333333333333304,3.333333333333332,-0.6666666666666667,-5.0,-5.0,-5.0,-4.0,0,0,0,0.0,0.0,0,14,15,-1,3,3,0,2.1,3.3,3.6,0.47619047619047616,0.30303030303030304,0.2777777777777778,0.4505119453924914,0.28668941979522183,0.26279863481228666,0.0,1.0706638115631693,0.5,18.59321108739739,22.058823529411768,3.465612442014379,0.0,0.35140336,0.9696364,1.0788418,1.5676746,1.1452111,0.0,1.3175937,0.0,0.0,0.25027984,1.2706828,0.53821695,0.06320512,0.100880384,0.0,1,2010
1,0.0,0.3333333333333333,0.14483699999999988,1.0359369999999999,0.8911,0.0,2.5,2.5,1.0,3.0,3.0,3.0,3.0,1,3,0,0.75,0.5,4,14,15,-1,3,3,0,1.73,3.6,5.25,0.5780346820809249,0.2777777777777778,0.19047619047619047,0.5524619634322796,0.2654886657605121,0.1820493708072083,0.8,1.0706638115631693,0.5,13.38512740251086,16.64632116302297,3.2611937605121106,0.7391433,0.9538263,0.66868615,0.062002003,0.0,0.30284172,1.9819232,0.9285624,0.0,0.0,0.6442855,0.09995985,1.0930912,0.284034,0.8437497,0.0,0,2010
-2,-0.3333333333333333,-0.16666666666666666,-0.14813700000000007,0.44889999999999997,0.597037,1.166666666666667,1.666666666666667,-3.5,-0.16666666666666663,8.0,8.0,8.0,8.0,2,1,1,2.0,1.0,4,35,16,19,0,3,-3,1.73,3.6,5.25,0.5780346820809249,0.2777777777777778,0.19047619047619047,0.5524619634322796,0.2654886657605121,0.1820493708072083,0.8,0.4570122822050843,0.5,76.26933972543038,26.357536690514745,49.911803034915636,0.0,0.9117302,0.059493423,2.541368,0.0,0.24519241,2.0968738,1.1317539,0.0,1.7392247,0.0,0.8364961,2.3882918,1.3857045,1.2399615,0.0,0,2010
-8,-1.0,-1.0,-1.395174,0.300763,1.695937,0.5,-4.0,-0.6666666666666661,-1.1666666666666667,-5.0,-7.0,-5.0,-4.0,3,1,0,1.5,0.5,4,35,6,29,0,6,-6,6.5,3.8,1.57,0.15384615384615385,0.2631578947368421,0.6369426751592356,0.14597147121430845,0.24968804286658022,0.6043404859191114,0.8,0.17137960582690662,0.5,112.62602047219264,3.5171287099113275,109.1088917622813,0.0,1.6480813,1.1007596,3.919844,0.0,2.383996,2.2843823,1.4960636,0.7366818,4.1322427,0.0,2.3996184,0.84316653,0.6901161,1.0408305,3.860933,2,2010
-1,-0.2222222222222222,-0.16666666666666666,-0.12405921000000009,0.594826,0.71888521,0.16666666666666696,-0.583333333333333,2.5,-0.16666666666666669,3.0,3.0,3.0,3.0,0,0,0,0.0,0.0,0,18,13,5,1,4,-3,1.83,3.5,4.5,0.5464480874316939,0.2857142857142857,0.2222222222222222,0.5182625863770978,0.27097729516288255,0.21076011846001974,0.0,0.7218212104386451,0.5,29.760625369941106,17.835455873771945,11.925169496169161,0.0,0.3852342,0.5754136,1.2359104,1.5583287,0.9395901,0.5117929,0.71908987,0.0,0.25236794,0.0,0.9725119,1.9055117,0.79261965,0.71988094,0.0,0,2010
5,0.0,0.09999999999999998,0.0,0.8911,0.8911,6.5,7.75,10.75,1.75,10.0,12.0,10.0,9.0,0,0,0,0.0,0.0,0,7,10,-3,6,6,0,1.2,6.5,15.0,0.8333333333333334,0.15384615384615385,0.06666666666666667,0.7907542579075426,0.14598540145985403,0.0632603406326034,0.0,1.4265335235378032,0.5,7.76828320941072,11.097547442015314,3.3292642326045936,0.0,0.0,3.1713192,0.383789,1.9308668,0.8862124,2.1735945,0.8809898,2.446925,0.0,0.7824713,0.0,2.6398325,0.0,2.9142299,0.0,0,2010
